ticker,n_bets,win_rate,avg_win_pct,avg_loss_pct,ev_pct,total_pnl_pct,profit_factor,bets_per_day,setup,barriers
XLV,43,60.5,7.256,-6.282,1.904,81.87,1.77,0.018,Boll_2.5,1:1/3d
XLP,44,50.0,10.355,-9.136,0.609,26.82,1.13,0.018,Boll_2.5,1:1/3d
GLD,67,37.3,0.976,-0.909,-0.205,-13.77,0.64,0.028,Boll_2.5,1:1/3d
TLT,45,44.4,15.27,-15.52,-1.836,-82.61,0.79,0.019,Boll_2.5,1:1/3d
AMD,54,35.2,3.933,-3.822,-1.094,-59.05,0.56,0.022,Boll_2.5,1:1/3d
INTC,63,41.3,6.764,-9.557,-2.822,-177.76,0.5,0.026,Boll_2.5,1:1/3d
CRM,61,57.4,2.75,-2.536,0.497,30.31,1.46,0.024,Boll_2.5,1:1/3d
PYPL,41,39.0,2.744,-2.578,-0.501,-20.53,0.68,0.017,Boll_2.5,1:1/3d
SQ,41,46.3,3.99,-4.807,-0.73,-29.94,0.72,0.017,Boll_2.5,1:1/3d
SHOP,59,23.7,3.105,-491.939,-374.471,-22093.76,0.0,0.024,Boll_2.5,1:1/3d
UBER,44,47.7,3.445,-3.814,-0.35,-15.39,0.82,0.022,Boll_2.5,1:1/3d
ABNB,29,41.4,3.105,-2.891,-0.41,-11.88,0.76,0.02,Boll_2.5,1:1/3d
COIN,33,45.5,7.661,-7.253,-0.474,-15.65,0.88,0.027,Boll_2.5,1:1/3d
SNAP,56,62.5,4.337,-4.672,0.958,53.67,1.55,0.023,Boll_2.5,1:1/3d
