indicator,signal,threshold,n_signals,horizon,avg_return_pct,win_rate,t_stat,direction,ticker
volatility_kcl,P20_long,115.6399,554,fwd_3d,0.3435,57.4,2.881,long,AAPL
volatility_kcl,P20_long,115.6399,554,fwd_5d,0.5658,56.86,3.844,long,AAPL
volatility_kcl,P80_short,206.5189,554,fwd_1d,0.2008,57.87,2.19,short,AAPL
volatility_kcl,P80_short,206.5189,554,fwd_2d,0.4027,60.14,3.46,short,AAPL
volatility_kcl,P80_short,206.5189,554,fwd_3d,0.6209,64.25,4.365,short,AAPL
volatility_kcl,P80_short,206.5189,554,fwd_5d,1.0233,65.03,5.701,short,AAPL
volatility_kcl,P90_short,262.0736,277,fwd_1d,0.2427,57.4,1.64,short,AAPL
volatility_kcl,P90_short,262.0736,277,fwd_2d,0.4929,60.65,2.725,short,AAPL
volatility_kcl,P90_short,262.0736,277,fwd_3d,0.721,64.98,3.208,short,AAPL
volatility_kcl,P90_short,262.0736,277,fwd_5d,1.1491,68.23,3.87,short,AAPL
volatility_kcw,P10_long,2.4014,277,fwd_1d,0.049,49.82,0.756,long,AAPL
volatility_kcw,P10_long,2.4014,277,fwd_2d,0.1656,54.87,1.667,long,AAPL
volatility_kcw,P10_long,2.4014,277,fwd_3d,0.3089,56.32,2.468,long,AAPL
volatility_kcw,P10_long,2.4014,277,fwd_5d,0.6517,60.29,3.946,long,AAPL
volatility_kcw,P20_long,2.7397,554,fwd_1d,0.1386,53.25,2.885,long,AAPL
volatility_kcw,P20_long,2.7397,554,fwd_2d,0.2763,58.48,3.967,long,AAPL
volatility_kcw,P20_long,2.7397,554,fwd_3d,0.4161,59.39,4.792,long,AAPL
volatility_kcw,P20_long,2.7397,554,fwd_5d,0.751,62.27,6.624,long,AAPL
volatility_kcw,P80_short,4.9668,554,fwd_1d,0.0521,51.44,0.465,short,AAPL
volatility_kcw,P80_short,4.9668,554,fwd_2d,0.1004,53.61,0.707,short,AAPL
volatility_kcw,P80_short,4.9668,554,fwd_3d,0.18,54.33,1.069,short,AAPL
volatility_kcw,P80_short,4.9668,554,fwd_5d,0.3927,54.33,1.872,short,AAPL
volatility_kcw,P90_short,5.8442,277,fwd_1d,0.0948,51.62,0.505,short,AAPL
volatility_kcw,P90_short,5.8442,277,fwd_2d,0.1238,54.15,0.547,short,AAPL
volatility_kcw,P90_short,5.8442,277,fwd_3d,0.2371,55.96,0.897,short,AAPL
volatility_kcw,P90_short,5.8442,277,fwd_5d,0.0736,50.54,0.23,short,AAPL
volatility_kcp,P10_long,-0.2775,277,fwd_1d,0.1768,50.9,1.223,long,AAPL
volatility_kcp,P10_long,-0.2775,277,fwd_2d,0.3279,55.23,1.819,long,AAPL
volatility_kcp,P10_long,-0.2775,277,fwd_3d,0.388,51.62,1.796,long,AAPL
volatility_kcp,P10_long,-0.2775,277,fwd_5d,0.4203,54.15,1.519,long,AAPL
volatility_kcp,P20_long,0.0575,554,fwd_1d,0.1711,53.25,1.842,long,AAPL
volatility_kcp,P20_long,0.0575,554,fwd_2d,0.1964,53.79,1.612,long,AAPL
volatility_kcp,P20_long,0.0575,554,fwd_3d,0.2837,53.97,1.947,long,AAPL
volatility_kcp,P20_long,0.0575,554,fwd_5d,0.395,53.25,2.182,long,AAPL
volatility_kcp,P80_short,1.2777,554,fwd_1d,0.1291,53.07,2.312,short,AAPL
volatility_kcp,P80_short,1.2777,554,fwd_2d,0.2064,57.58,2.604,short,AAPL
volatility_kcp,P80_short,1.2777,554,fwd_3d,0.3345,58.48,3.457,short,AAPL
volatility_kcp,P80_short,1.2777,554,fwd_5d,0.6162,62.5,5.275,short,AAPL
volatility_kcp,P90_short,1.5532,277,fwd_1d,0.2218,56.68,2.852,short,AAPL
volatility_kcp,P90_short,1.5532,277,fwd_2d,0.3043,61.01,2.815,short,AAPL
volatility_kcp,P90_short,1.5532,277,fwd_3d,0.364,59.21,2.775,short,AAPL
volatility_kcp,P90_short,1.5532,277,fwd_5d,0.6575,66.06,3.98,short,AAPL
volatility_kcli,P80_short,0.0,504,fwd_1d,0.2049,53.57,2.064,short,AAPL
volatility_kcli,P80_short,0.0,504,fwd_2d,0.2246,53.97,1.759,short,AAPL
volatility_kcli,P80_short,0.0,504,fwd_3d,0.3051,53.77,1.992,short,AAPL
volatility_kcli,P80_short,0.0,504,fwd_5d,0.4172,53.77,2.172,short,AAPL
volatility_dcl,P10_long,100.15,273,fwd_1d,0.1956,56.04,2.159,long,AAPL
volatility_dcl,P10_long,100.15,273,fwd_2d,0.4209,58.61,3.428,long,AAPL
volatility_dcl,P10_long,100.15,273,fwd_3d,0.6297,60.81,4.404,long,AAPL
volatility_dcl,P10_long,100.15,273,fwd_5d,1.0086,60.81,5.949,long,AAPL
volatility_dcl,P20_long,110.688,554,fwd_1d,0.1226,53.97,1.792,long,AAPL
volatility_dcl,P20_long,110.688,554,fwd_2d,0.2441,55.78,2.475,long,AAPL
volatility_dcl,P20_long,110.688,554,fwd_3d,0.3677,57.22,3.08,long,AAPL
volatility_dcl,P20_long,110.688,554,fwd_5d,0.623,57.22,4.22,long,AAPL
volatility_dcl,P80_short,193.434,554,fwd_1d,0.1915,56.78,2.113,short,AAPL
volatility_dcl,P80_short,193.434,554,fwd_2d,0.3794,59.78,3.246,short,AAPL
volatility_dcl,P80_short,193.434,554,fwd_3d,0.5729,63.88,4.011,short,AAPL
volatility_dcl,P80_short,193.434,554,fwd_5d,0.9233,64.48,5.147,short,AAPL
volatility_dcl,P90_short,237.132,277,fwd_1d,0.2768,57.25,1.957,short,AAPL
volatility_dcl,P90_short,237.132,277,fwd_2d,0.5618,61.45,3.25,short,AAPL
volatility_dcl,P90_short,237.132,277,fwd_3d,0.8136,66.55,3.776,short,AAPL
volatility_dcl,P90_short,237.132,277,fwd_5d,1.2642,69.09,4.462,short,AAPL
volatility_dch,P10_long,114.77,275,fwd_1d,0.1412,54.55,1.604,long,AAPL
volatility_dch,P10_long,114.77,275,fwd_2d,0.3045,56.36,2.387,long,AAPL
volatility_dch,P10_long,114.77,275,fwd_3d,0.456,59.27,2.904,long,AAPL
volatility_dch,P10_long,114.77,275,fwd_5d,0.7986,59.64,4.047,long,AAPL
volatility_dch,P20_long,125.39,544,fwd_1d,0.1279,53.12,1.918,long,AAPL
volatility_dch,P20_long,125.39,544,fwd_2d,0.2535,55.33,2.692,long,AAPL
volatility_dch,P20_long,125.39,544,fwd_3d,0.3832,56.99,3.354,long,AAPL
volatility_dch,P20_long,125.39,544,fwd_5d,0.6138,57.72,4.233,long,AAPL
volatility_dch,P80_short,226.42,549,fwd_1d,0.195,57.48,2.086,short,AAPL
volatility_dch,P80_short,226.42,549,fwd_2d,0.3913,59.78,3.293,short,AAPL
volatility_dch,P80_short,226.42,549,fwd_3d,0.593,63.92,4.101,short,AAPL
volatility_dch,P80_short,226.42,549,fwd_5d,0.9736,64.89,5.352,short,AAPL
volatility_dch,P90_short,304.054,277,fwd_1d,0.1503,55.23,0.984,short,AAPL
volatility_dch,P90_short,304.054,277,fwd_2d,0.3083,57.76,1.61,short,AAPL
volatility_dch,P90_short,304.054,277,fwd_3d,0.4673,62.09,2.009,short,AAPL
volatility_dch,P90_short,304.054,277,fwd_5d,0.8071,63.54,2.689,short,AAPL
volatility_dcm,P10_long,108.0005,277,fwd_1d,0.2266,56.68,2.488,long,AAPL
volatility_dcm,P10_long,108.0005,277,fwd_2d,0.4731,58.48,3.737,long,AAPL
volatility_dcm,P10_long,108.0005,277,fwd_3d,0.6918,61.01,4.617,long,AAPL
volatility_dcm,P10_long,108.0005,277,fwd_5d,1.0766,61.37,6.135,long,AAPL
volatility_dcm,P20_long,117.835,554,fwd_1d,0.1065,52.71,1.593,long,AAPL
volatility_dcm,P20_long,117.835,554,fwd_2d,0.2315,55.05,2.433,long,AAPL
volatility_dcm,P20_long,117.835,554,fwd_3d,0.3548,56.86,3.079,long,AAPL
volatility_dcm,P20_long,117.835,554,fwd_5d,0.5762,57.22,4.014,long,AAPL
volatility_dcm,P80_short,212.17,552,fwd_1d,0.1928,57.17,2.066,short,AAPL
volatility_dcm,P80_short,212.17,552,fwd_2d,0.3876,59.45,3.268,short,AAPL
volatility_dcm,P80_short,212.17,552,fwd_3d,0.5806,63.75,4.032,short,AAPL
volatility_dcm,P80_short,212.17,552,fwd_5d,0.9508,63.99,5.24,short,AAPL
volatility_dcm,P90_short,281.567,277,fwd_1d,0.2032,56.32,1.351,short,AAPL
volatility_dcm,P90_short,281.567,277,fwd_2d,0.3789,58.84,2.044,short,AAPL
volatility_dcm,P90_short,281.567,277,fwd_3d,0.5564,62.82,2.45,short,AAPL
volatility_dcm,P90_short,281.567,277,fwd_5d,0.8311,64.26,2.775,short,AAPL
volatility_dcw,P10_long,6.2043,277,fwd_1d,0.0529,50.54,0.737,long,AAPL
volatility_dcw,P10_long,6.2043,277,fwd_2d,0.11,51.99,1.0,long,AAPL
volatility_dcw,P10_long,6.2043,277,fwd_3d,0.1301,52.35,0.925,long,AAPL
volatility_dcw,P10_long,6.2043,277,fwd_5d,0.264,57.76,1.399,long,AAPL
volatility_dcw,P20_long,7.3156,554,fwd_1d,0.1382,52.35,2.469,long,AAPL
volatility_dcw,P20_long,7.3156,554,fwd_2d,0.2221,53.61,2.609,long,AAPL
volatility_dcw,P20_long,7.3156,554,fwd_3d,0.3075,55.42,2.816,long,AAPL
volatility_dcw,P20_long,7.3156,554,fwd_5d,0.4309,57.58,2.96,long,AAPL
volatility_dcw,P80_short,15.1291,554,fwd_1d,0.1374,52.35,1.322,short,AAPL
volatility_dcw,P80_short,15.1291,554,fwd_2d,0.3327,57.22,2.548,short,AAPL
volatility_dcw,P80_short,15.1291,554,fwd_3d,0.4706,57.04,2.995,short,AAPL
volatility_dcw,P80_short,15.1291,554,fwd_5d,0.6307,57.04,3.271,short,AAPL
volatility_dcw,P90_short,17.7296,277,fwd_1d,0.1614,52.71,0.939,short,AAPL
volatility_dcw,P90_short,17.7296,277,fwd_2d,0.2847,58.12,1.408,short,AAPL
volatility_dcw,P90_short,17.7296,277,fwd_3d,0.4041,57.4,1.661,short,AAPL
volatility_dcw,P90_short,17.7296,277,fwd_5d,0.4603,55.23,1.502,short,AAPL
volatility_dcp,P10_long,0.1332,277,fwd_1d,0.2304,54.51,1.667,long,AAPL
volatility_dcp,P10_long,0.1332,277,fwd_2d,0.2292,51.62,1.266,long,AAPL
volatility_dcp,P10_long,0.1332,277,fwd_3d,0.4488,56.32,2.137,long,AAPL
volatility_dcp,P10_long,0.1332,277,fwd_5d,0.6328,56.32,2.443,long,AAPL
volatility_dcp,P20_long,0.2635,554,fwd_1d,0.1539,54.69,1.623,long,AAPL
volatility_dcp,P20_long,0.2635,554,fwd_2d,0.1877,54.69,1.506,long,AAPL
volatility_dcp,P20_long,0.2635,554,fwd_3d,0.275,55.96,1.842,long,AAPL
volatility_dcp,P20_long,0.2635,554,fwd_5d,0.3252,53.43,1.776,long,AAPL
volatility_dcp,P80_short,0.9188,554,fwd_1d,0.1274,52.17,2.394,short,AAPL
volatility_dcp,P80_short,0.9188,554,fwd_2d,0.1919,56.68,2.513,short,AAPL
volatility_dcp,P80_short,0.9188,554,fwd_3d,0.3033,57.22,3.296,short,AAPL
volatility_dcp,P80_short,0.9188,554,fwd_5d,0.7232,63.77,6.042,short,AAPL
volatility_dcp,P90_short,0.9631,277,fwd_1d,0.2947,56.68,3.78,short,AAPL
volatility_dcp,P90_short,0.9631,277,fwd_2d,0.4117,60.29,3.932,short,AAPL
volatility_dcp,P90_short,0.9631,277,fwd_3d,0.5536,61.37,4.435,short,AAPL
volatility_dcp,P90_short,0.9631,277,fwd_5d,0.8982,66.3,5.817,short,AAPL
volatility_atr,P10_long,1.8799,277,fwd_1d,0.1242,54.51,1.722,long,AAPL
volatility_atr,P10_long,1.8799,277,fwd_2d,0.2904,59.57,2.566,long,AAPL
volatility_atr,P10_long,1.8799,277,fwd_3d,0.4578,61.73,3.277,long,AAPL
volatility_atr,P10_long,1.8799,277,fwd_5d,0.8046,62.82,4.692,long,AAPL
volatility_atr,P20_long,2.3214,554,fwd_1d,0.1623,55.23,3.019,long,AAPL
volatility_atr,P20_long,2.3214,554,fwd_2d,0.2914,59.57,3.693,long,AAPL
volatility_atr,P20_long,2.3214,554,fwd_3d,0.3968,59.75,3.962,long,AAPL
volatility_atr,P20_long,2.3214,554,fwd_5d,0.668,60.65,5.098,long,AAPL
volatility_atr,P80_short,4.944,554,fwd_1d,0.0928,54.69,0.862,short,AAPL
volatility_atr,P80_short,4.944,554,fwd_2d,0.1892,56.5,1.361,short,AAPL
volatility_atr,P80_short,4.944,554,fwd_3d,0.2808,58.3,1.656,short,AAPL
volatility_atr,P80_short,4.944,554,fwd_5d,0.4238,56.32,1.996,short,AAPL
volatility_atr,P90_short,7.2885,277,fwd_1d,0.229,55.6,1.423,short,AAPL
volatility_atr,P90_short,7.2885,277,fwd_2d,0.5027,59.93,2.586,short,AAPL
volatility_atr,P90_short,7.2885,277,fwd_3d,0.7752,64.98,3.24,short,AAPL
volatility_atr,P90_short,7.2885,277,fwd_5d,1.3227,65.7,4.323,short,AAPL
volatility_ui,P10_long,0.6984,277,fwd_1d,0.121,53.07,1.608,long,AAPL
volatility_ui,P10_long,0.6984,277,fwd_2d,0.2468,55.23,2.345,long,AAPL
volatility_ui,P10_long,0.6984,277,fwd_3d,0.3979,58.12,3.102,long,AAPL
volatility_ui,P10_long,0.6984,277,fwd_5d,0.775,62.45,4.839,long,AAPL
volatility_ui,P20_long,1.1317,554,fwd_1d,0.1847,53.25,3.298,long,AAPL
volatility_ui,P20_long,1.1317,554,fwd_2d,0.3631,58.77,4.388,long,AAPL
volatility_ui,P20_long,1.1317,554,fwd_3d,0.5792,61.41,5.819,long,AAPL
volatility_ui,P20_long,1.1317,554,fwd_5d,0.9553,64.73,7.698,long,AAPL
volatility_ui,P80_short,5.7264,554,fwd_1d,0.0813,52.71,0.748,short,AAPL
volatility_ui,P80_short,5.7264,554,fwd_2d,0.1302,52.35,0.944,short,AAPL
volatility_ui,P80_short,5.7264,554,fwd_3d,0.1609,52.89,0.983,short,AAPL
volatility_ui,P80_short,5.7264,554,fwd_5d,0.2654,52.17,1.337,short,AAPL
volatility_ui,P90_short,8.1217,277,fwd_1d,0.0654,53.43,0.371,short,AAPL
volatility_ui,P90_short,8.1217,277,fwd_2d,-0.0235,52.35,-0.11,short,AAPL
volatility_ui,P90_short,8.1217,277,fwd_3d,-0.0402,53.07,-0.153,short,AAPL
volatility_ui,P90_short,8.1217,277,fwd_5d,0.0854,51.62,0.272,short,AAPL
trend_macd,P10_long,-3.9174,277,fwd_1d,0.1489,54.51,0.86,long,AAPL
trend_macd,P10_long,-3.9174,277,fwd_2d,0.2986,55.96,1.438,long,AAPL
trend_macd,P10_long,-3.9174,277,fwd_3d,0.3949,57.76,1.579,long,AAPL
trend_macd,P10_long,-3.9174,277,fwd_5d,0.4597,54.87,1.52,long,AAPL
trend_macd,P20_long,-1.9142,554,fwd_1d,0.1199,54.15,1.087,long,AAPL
trend_macd,P20_long,-1.9142,554,fwd_2d,0.2094,54.51,1.499,long,AAPL
trend_macd,P20_long,-1.9142,554,fwd_3d,0.2781,55.05,1.656,long,AAPL
trend_macd,P20_long,-1.9142,554,fwd_5d,0.4596,54.69,2.222,long,AAPL
trend_macd,P80_short,3.4198,554,fwd_1d,0.2076,55.7,3.199,short,AAPL
trend_macd,P80_short,3.4198,554,fwd_2d,0.442,60.33,4.75,short,AAPL
trend_macd,P80_short,3.4198,554,fwd_3d,0.6889,63.34,6.044,short,AAPL
trend_macd,P80_short,3.4198,554,fwd_5d,1.135,66.85,7.585,short,AAPL
trend_macd,P90_short,5.3395,277,fwd_1d,0.3486,58.48,3.634,short,AAPL
trend_macd,P90_short,5.3395,277,fwd_2d,0.7074,63.77,5.176,short,AAPL
trend_macd,P90_short,5.3395,277,fwd_3d,1.0809,69.82,6.396,short,AAPL
trend_macd,P90_short,5.3395,277,fwd_5d,1.7148,70.7,7.783,short,AAPL
trend_macd_signal,P10_long,-3.6786,277,fwd_1d,0.1254,53.79,0.758,long,AAPL
trend_macd_signal,P10_long,-3.6786,277,fwd_2d,0.2145,55.6,1.083,long,AAPL
trend_macd_signal,P10_long,-3.6786,277,fwd_3d,0.383,58.12,1.627,long,AAPL
trend_macd_signal,P10_long,-3.6786,277,fwd_5d,0.6133,54.87,2.062,long,AAPL
trend_macd_signal,P20_long,-1.7734,554,fwd_1d,0.0936,54.33,0.899,long,AAPL
trend_macd_signal,P20_long,-1.7734,554,fwd_2d,0.1787,53.79,1.354,long,AAPL
trend_macd_signal,P20_long,-1.7734,554,fwd_3d,0.3059,56.14,1.923,long,AAPL
trend_macd_signal,P20_long,-1.7734,554,fwd_5d,0.5233,56.5,2.638,long,AAPL
trend_macd_signal,P80_short,3.281,554,fwd_1d,0.2511,58.59,3.871,short,AAPL
trend_macd_signal,P80_short,3.281,554,fwd_2d,0.4492,60.14,4.731,short,AAPL
trend_macd_signal,P80_short,3.281,554,fwd_3d,0.6367,63.7,5.434,short,AAPL
trend_macd_signal,P80_short,3.281,554,fwd_5d,0.9885,65.94,6.482,short,AAPL
trend_macd_signal,P90_short,5.173,277,fwd_1d,0.3392,59.78,3.353,short,AAPL
trend_macd_signal,P90_short,5.173,277,fwd_2d,0.6102,64.36,4.063,short,AAPL
trend_macd_signal,P90_short,5.173,277,fwd_3d,0.8976,68.25,4.831,short,AAPL
trend_macd_signal,P90_short,5.173,277,fwd_5d,1.4042,69.85,5.694,short,AAPL
trend_macd_diff,P10_long,-1.1491,277,fwd_1d,0.0879,50.18,0.535,long,AAPL
trend_macd_diff,P10_long,-1.1491,277,fwd_2d,0.1168,53.43,0.568,long,AAPL
trend_macd_diff,P10_long,-1.1491,277,fwd_3d,0.0869,52.71,0.352,long,AAPL
trend_macd_diff,P10_long,-1.1491,277,fwd_5d,0.199,51.99,0.625,long,AAPL
trend_macd_diff,P20_long,-0.6526,554,fwd_1d,0.0519,51.26,0.51,long,AAPL
trend_macd_diff,P20_long,-0.6526,554,fwd_2d,0.0624,51.26,0.474,long,AAPL
trend_macd_diff,P20_long,-0.6526,554,fwd_3d,0.0299,50.0,0.188,long,AAPL
trend_macd_diff,P20_long,-0.6526,554,fwd_5d,0.1068,50.54,0.531,long,AAPL
trend_macd_diff,P80_short,0.906,554,fwd_1d,0.1499,53.07,2.085,short,AAPL
trend_macd_diff,P80_short,0.906,554,fwd_2d,0.3175,57.22,3.202,short,AAPL
trend_macd_diff,P80_short,0.906,554,fwd_3d,0.5405,59.93,4.506,short,AAPL
trend_macd_diff,P80_short,0.906,554,fwd_5d,0.9472,64.8,6.306,short,AAPL
trend_macd_diff,P90_short,1.4654,277,fwd_1d,0.1213,52.71,1.163,short,AAPL
trend_macd_diff,P90_short,1.4654,277,fwd_2d,0.3706,60.29,2.607,short,AAPL
trend_macd_diff,P90_short,1.4654,277,fwd_3d,0.672,61.01,3.852,short,AAPL
trend_macd_diff,P90_short,1.4654,277,fwd_5d,1.0418,63.54,4.854,short,AAPL
trend_sma_fast,P10_long,109.0742,277,fwd_1d,0.1588,55.96,1.762,long,AAPL
trend_sma_fast,P10_long,109.0742,277,fwd_2d,0.3301,57.4,2.514,long,AAPL
trend_sma_fast,P10_long,109.0742,277,fwd_3d,0.5022,61.01,3.1,long,AAPL
trend_sma_fast,P10_long,109.0742,277,fwd_5d,0.8561,60.29,4.382,long,AAPL
trend_sma_fast,P20_long,118.0373,554,fwd_1d,0.1279,53.79,1.865,long,AAPL
trend_sma_fast,P20_long,118.0373,554,fwd_2d,0.2483,55.78,2.545,long,AAPL
trend_sma_fast,P20_long,118.0373,554,fwd_3d,0.3614,57.4,3.062,long,AAPL
trend_sma_fast,P20_long,118.0373,554,fwd_5d,0.5774,57.4,3.933,long,AAPL
trend_sma_fast,P80_short,211.8102,554,fwd_1d,0.2071,57.69,2.249,short,AAPL
trend_sma_fast,P80_short,211.8102,554,fwd_2d,0.4003,60.14,3.412,short,AAPL
trend_sma_fast,P80_short,211.8102,554,fwd_3d,0.5862,63.88,4.078,short,AAPL
trend_sma_fast,P80_short,211.8102,554,fwd_5d,0.9318,64.12,5.119,short,AAPL
trend_sma_fast,P90_short,269.947,277,fwd_1d,0.2336,56.68,1.568,short,AAPL
trend_sma_fast,P90_short,269.947,277,fwd_2d,0.4181,59.93,2.271,short,AAPL
trend_sma_fast,P90_short,269.947,277,fwd_3d,0.616,63.9,2.676,short,AAPL
trend_sma_fast,P90_short,269.947,277,fwd_5d,1.0347,66.06,3.453,short,AAPL
trend_sma_slow,P10_long,109.8235,277,fwd_1d,0.1487,54.87,1.689,long,AAPL
trend_sma_slow,P10_long,109.8235,277,fwd_2d,0.3018,56.68,2.38,long,AAPL
trend_sma_slow,P10_long,109.8235,277,fwd_3d,0.4538,59.21,2.928,long,AAPL
trend_sma_slow,P10_long,109.8235,277,fwd_5d,0.7367,58.48,3.769,long,AAPL
trend_sma_slow,P20_long,118.1241,554,fwd_1d,0.1196,53.07,1.794,long,AAPL
trend_sma_slow,P20_long,118.1241,554,fwd_2d,0.2305,55.42,2.447,long,AAPL
trend_sma_slow,P20_long,118.1241,554,fwd_3d,0.3326,56.68,2.918,long,AAPL
trend_sma_slow,P20_long,118.1241,554,fwd_5d,0.5246,57.22,3.663,long,AAPL
trend_sma_slow,P80_short,213.0999,554,fwd_1d,0.1774,56.6,1.898,short,AAPL
trend_sma_slow,P80_short,213.0999,554,fwd_2d,0.356,59.42,2.981,short,AAPL
trend_sma_slow,P80_short,213.0999,554,fwd_3d,0.5429,63.7,3.73,short,AAPL
trend_sma_slow,P80_short,213.0999,554,fwd_5d,0.9145,64.85,4.982,short,AAPL
trend_sma_slow,P90_short,274.82,277,fwd_1d,0.1658,54.51,1.068,short,AAPL
trend_sma_slow,P90_short,274.82,277,fwd_2d,0.3507,58.12,1.819,short,AAPL
trend_sma_slow,P90_short,274.82,277,fwd_3d,0.5073,62.09,2.137,short,AAPL
trend_sma_slow,P90_short,274.82,277,fwd_5d,0.8469,63.54,2.799,short,AAPL
trend_ema_fast,P10_long,109.6815,277,fwd_1d,0.137,55.23,1.519,long,AAPL
trend_ema_fast,P10_long,109.6815,277,fwd_2d,0.2775,55.96,2.104,long,AAPL
trend_ema_fast,P10_long,109.6815,277,fwd_3d,0.4006,58.48,2.446,long,AAPL
trend_ema_fast,P10_long,109.6815,277,fwd_5d,0.6886,58.12,3.327,long,AAPL
trend_ema_fast,P20_long,118.9422,554,fwd_1d,0.1152,53.07,1.703,long,AAPL
trend_ema_fast,P20_long,118.9422,554,fwd_2d,0.2214,55.23,2.29,long,AAPL
trend_ema_fast,P20_long,118.9422,554,fwd_3d,0.33,57.04,2.794,long,AAPL
trend_ema_fast,P20_long,118.9422,554,fwd_5d,0.5108,56.86,3.48,long,AAPL
trend_ema_fast,P80_short,210.7157,554,fwd_1d,0.1992,57.5,2.167,short,AAPL
trend_ema_fast,P80_short,210.7157,554,fwd_2d,0.3846,59.96,3.284,short,AAPL
trend_ema_fast,P80_short,210.7157,554,fwd_3d,0.5697,63.7,3.973,short,AAPL
trend_ema_fast,P80_short,210.7157,554,fwd_5d,0.9247,64.12,5.104,short,AAPL
trend_ema_fast,P90_short,268.7154,277,fwd_1d,0.2109,56.32,1.419,short,AAPL
trend_ema_fast,P90_short,268.7154,277,fwd_2d,0.4312,59.57,2.36,short,AAPL
trend_ema_fast,P90_short,268.7154,277,fwd_3d,0.6321,64.26,2.762,short,AAPL
trend_ema_fast,P90_short,268.7154,277,fwd_5d,1.0618,67.15,3.549,short,AAPL
trend_ema_slow,P10_long,110.868,277,fwd_1d,0.1654,56.32,1.743,long,AAPL
trend_ema_slow,P10_long,110.868,277,fwd_2d,0.3274,57.4,2.392,long,AAPL
trend_ema_slow,P10_long,110.868,277,fwd_3d,0.4933,59.57,2.997,long,AAPL
trend_ema_slow,P10_long,110.868,277,fwd_5d,0.8448,59.93,4.199,long,AAPL
trend_ema_slow,P20_long,123.1117,554,fwd_1d,0.1175,53.43,1.759,long,AAPL
trend_ema_slow,P20_long,123.1117,554,fwd_2d,0.2396,55.96,2.508,long,AAPL
trend_ema_slow,P20_long,123.1117,554,fwd_3d,0.357,57.58,3.081,long,AAPL
trend_ema_slow,P20_long,123.1117,554,fwd_5d,0.6141,58.84,4.187,long,AAPL
trend_ema_slow,P80_short,212.5084,554,fwd_1d,0.1606,56.24,1.725,short,AAPL
trend_ema_slow,P80_short,212.5084,554,fwd_2d,0.3258,58.88,2.739,short,AAPL
trend_ema_slow,P80_short,212.5084,554,fwd_3d,0.51,63.34,3.518,short,AAPL
trend_ema_slow,P80_short,212.5084,554,fwd_5d,0.8844,64.12,4.855,short,AAPL
trend_ema_slow,P90_short,272.2096,277,fwd_1d,0.2034,55.6,1.318,short,AAPL
trend_ema_slow,P90_short,272.2096,277,fwd_2d,0.3835,58.84,2.014,short,AAPL
trend_ema_slow,P90_short,272.2096,277,fwd_3d,0.5919,62.82,2.502,short,AAPL
trend_ema_slow,P90_short,272.2096,277,fwd_5d,0.9513,64.62,3.134,short,AAPL
trend_vortex_ind_pos,P10_long,0.7375,277,fwd_1d,0.0725,48.38,0.455,long,AAPL
trend_vortex_ind_pos,P10_long,0.7375,277,fwd_2d,0.3264,52.35,1.777,long,AAPL
trend_vortex_ind_pos,P10_long,0.7375,277,fwd_3d,0.5599,56.68,2.605,long,AAPL
trend_vortex_ind_pos,P10_long,0.7375,277,fwd_5d,0.4211,53.07,1.613,long,AAPL
trend_vortex_ind_pos,P20_long,0.8236,554,fwd_1d,0.0539,52.35,0.521,long,AAPL
trend_vortex_ind_pos,P20_long,0.8236,554,fwd_2d,0.1199,52.35,0.91,long,AAPL
trend_vortex_ind_pos,P20_long,0.8236,554,fwd_3d,0.1916,53.97,1.225,long,AAPL
trend_vortex_ind_pos,P20_long,0.8236,554,fwd_5d,0.1515,52.17,0.793,long,AAPL
trend_vortex_ind_pos,P80_short,1.1506,554,fwd_1d,0.1659,53.43,2.947,short,AAPL
trend_vortex_ind_pos,P80_short,1.1506,554,fwd_2d,0.2723,58.3,3.499,short,AAPL
trend_vortex_ind_pos,P80_short,1.1506,554,fwd_3d,0.4633,59.67,4.943,short,AAPL
trend_vortex_ind_pos,P80_short,1.1506,554,fwd_5d,0.824,62.43,6.888,short,AAPL
trend_vortex_ind_pos,P90_short,1.2304,277,fwd_1d,0.1546,53.79,2.173,short,AAPL
trend_vortex_ind_pos,P90_short,1.2304,277,fwd_2d,0.3322,60.65,3.209,short,AAPL
trend_vortex_ind_pos,P90_short,1.2304,277,fwd_3d,0.4344,61.01,3.478,short,AAPL
trend_vortex_ind_pos,P90_short,1.2304,277,fwd_5d,0.8118,62.18,5.105,short,AAPL
trend_vortex_ind_neg,P10_long,0.6631,277,fwd_1d,0.0778,53.07,1.024,long,AAPL
trend_vortex_ind_neg,P10_long,0.6631,277,fwd_2d,0.1278,57.04,1.237,long,AAPL
trend_vortex_ind_neg,P10_long,0.6631,277,fwd_3d,0.1441,56.32,1.114,long,AAPL
trend_vortex_ind_neg,P10_long,0.6631,277,fwd_5d,0.5949,58.84,3.556,long,AAPL
trend_vortex_ind_neg,P20_long,0.7269,554,fwd_1d,0.0752,49.82,1.314,long,AAPL
trend_vortex_ind_neg,P20_long,0.7269,554,fwd_2d,0.131,55.6,1.55,long,AAPL
trend_vortex_ind_neg,P20_long,0.7269,554,fwd_3d,0.2633,56.5,2.621,long,AAPL
trend_vortex_ind_neg,P20_long,0.7269,554,fwd_5d,0.5517,59.03,4.346,long,AAPL
trend_vortex_ind_neg,P80_short,1.0283,554,fwd_1d,0.161,53.43,1.809,short,AAPL
