n_bets,n_wins,n_losses,win_rate,profit_factor,avg_win,avg_loss,ev_per_bet,total_pnl,bets_per_day,bets_per_year,avg_bars_held,n_years,setup,pt_sl
1190,390,800,32.8,1.03,3394.6,-1603.97,34.22,40721.71,0.41,149.0,5.3,8.0,NQ/RSI(3)+Kelt(1.5)/60min,2:1
927,362,565,39.1,0.99,2489.85,-1605.5,-6.24,-5781.16,0.32,116.0,4.3,8.0,NQ/RSI(3)+Kelt(2.0)/60min,1.5:1
902,294,608,32.6,1.01,3339.14,-1604.01,7.17,6469.01,0.31,113.0,5.3,8.0,NQ/RSI(3)+Kelt(2.0)/60min,2:1
583,226,357,38.8,0.99,2464.91,-1583.93,-14.4,-8396.09,0.2,73.0,4.6,8.0,NQ/RSI(3)+Kelt(2.5)/60min,1.5:1
574,192,382,33.4,1.08,3354.27,-1566.88,79.22,45471.03,0.2,72.0,5.4,8.0,NQ/RSI(3)+Kelt(2.5)/60min,2:1
1327,520,807,39.2,1.01,2526.5,-1607.71,12.33,16361.16,0.46,167.0,4.3,8.0,NQ/RSI(3)+Kelt(1.5)/60min,1.5:1
1261,412,849,32.7,1.03,3390.52,-1604.48,27.51,34686.54,0.43,158.0,5.4,8.0,NQ/RSI(3)+Kelt(1.5)/60min,2:1
963,382,581,39.7,1.02,2477.65,-1599.82,17.62,16964.49,0.33,121.0,4.4,8.0,NQ/RSI(3)+Kelt(2.0)/60min,1.5:1
931,301,630,32.3,1.0,3344.9,-1596.36,1.19,1109.19,0.32,117.0,5.5,8.0,NQ/RSI(3)+Kelt(2.0)/60min,2:1
598,234,364,39.1,0.99,2435.62,-1575.38,-5.86,-3502.05,0.21,75.0,4.6,8.0,NQ/RSI(3)+Kelt(2.5)/60min,1.5:1
589,198,391,33.6,1.09,3336.14,-1556.06,88.52,52136.67,0.2,74.0,5.4,8.0,NQ/RSI(3)+Kelt(2.5)/60min,2:1
1403,559,844,39.8,1.06,2557.89,-1605.56,53.29,74769.77,0.48,176.0,4.3,8.0,NQ/RSI(3)+Kelt(1.5)/60min,1.5:1
1324,441,883,33.3,1.05,3389.07,-1608.22,56.28,74518.17,0.46,166.0,5.4,8.0,NQ/RSI(3)+Kelt(1.5)/60min,2:1
1001,398,603,39.8,1.05,2525.02,-1594.36,43.51,43557.19,0.34,126.0,4.4,8.0,NQ/RSI(3)+Kelt(2.0)/60min,1.5:1
968,314,654,32.4,1.02,3391.28,-1596.78,21.25,20565.77,0.33,121.0,5.5,8.0,NQ/RSI(3)+Kelt(2.0)/60min,2:1
610,238,372,39.0,1.0,2451.22,-1571.63,-2.06,-1255.82,0.21,77.0,4.6,8.0,NQ/RSI(3)+Kelt(2.5)/60min,1.5:1
598,201,397,33.6,1.09,3339.05,-1556.59,88.93,53183.13,0.21,75.0,5.4,8.0,NQ/RSI(3)+Kelt(2.5)/60min,2:1
1044,401,643,38.4,0.97,2714.34,-1745.3,-32.36,-33780.08,0.36,131.0,4.5,7.9,"NQ/MomThrust(3,1.5)/60min",1.5:1
982,328,654,33.4,1.06,3652.59,-1727.23,69.69,68439.23,0.34,124.0,5.4,7.9,"NQ/MomThrust(3,1.5)/60min",2:1
598,232,366,38.8,1.0,2753.31,-1742.67,1.59,949.56,0.21,75.0,4.5,7.9,"NQ/MomThrust(3,2.0)/60min",1.5:1
577,193,384,33.4,1.07,3682.05,-1730.21,80.13,46237.23,0.2,73.0,5.6,7.9,"NQ/MomThrust(3,2.0)/60min",2:1
298,114,184,38.3,0.95,2810.94,-1842.22,-62.16,-18522.23,0.1,38.0,4.5,7.9,"NQ/MomThrust(3,2.5)/60min",1.5:1
295,97,198,32.9,1.04,3876.41,-1822.73,51.22,15110.5,0.1,37.0,5.4,7.9,"NQ/MomThrust(3,2.5)/60min",2:1
131,46,85,35.1,0.72,2772.99,-2078.86,-375.16,-49145.81,0.05,17.0,4.0,7.9,"NQ/MomThrust(3,3.0)/60min",1.5:1
131,40,91,30.5,0.85,3907.35,-2015.34,-206.89,-27102.24,0.05,17.0,4.8,7.9,"NQ/MomThrust(3,3.0)/60min",2:1
988,398,590,40.3,1.06,2722.14,-1740.53,57.18,56495.74,0.34,124.0,4.4,7.9,"NQ/MomThrust(5,1.5)/60min",1.5:1
929,324,605,34.9,1.08,3529.57,-1754.78,88.2,81941.24,0.32,117.0,5.4,7.9,"NQ/MomThrust(5,1.5)/60min",2:1
515,214,301,41.6,1.08,2778.78,-1822.2,89.67,46177.61,0.18,65.0,4.4,7.9,"NQ/MomThrust(5,2.0)/60min",1.5:1
505,176,329,34.9,1.07,3684.65,-1834.6,88.94,44914.86,0.17,64.0,5.6,7.9,"NQ/MomThrust(5,2.0)/60min",2:1
239,94,145,39.3,0.9,2691.99,-1934.11,-114.64,-27399.4,0.08,30.0,4.0,7.9,"NQ/MomThrust(5,2.5)/60min",1.5:1
236,83,153,35.2,1.06,3686.57,-1894.35,68.43,16150.11,0.08,30.0,5.1,7.9,"NQ/MomThrust(5,2.5)/60min",2:1
97,37,60,38.1,0.91,2950.73,-2008.99,-117.14,-11362.63,0.03,12.0,3.9,7.9,"NQ/MomThrust(5,3.0)/60min",1.5:1
97,33,64,34.0,1.02,3954.22,-2001.64,24.58,2384.16,0.03,12.0,4.4,7.9,"NQ/MomThrust(5,3.0)/60min",2:1
981,401,580,40.9,1.05,2658.29,-1744.79,55.04,53996.69,0.34,123.0,4.5,7.9,"NQ/MomThrust(10,1.5)/60min",1.5:1
930,332,598,35.7,1.16,3602.91,-1720.19,180.1,167492.36,0.32,117.0,5.6,7.9,"NQ/MomThrust(10,1.5)/60min",2:1
524,200,324,38.2,1.01,2914.04,-1782.34,10.17,5329.78,0.18,66.0,4.4,7.9,"NQ/MomThrust(10,2.0)/60min",1.5:1
514,168,346,32.7,1.06,3871.99,-1777.24,69.2,35569.89,0.18,65.0,5.5,7.9,"NQ/MomThrust(10,2.0)/60min",2:1
248,99,149,39.9,1.21,3130.37,-1715.03,219.22,54367.59,0.09,31.0,4.7,7.9,"NQ/MomThrust(10,2.5)/60min",1.5:1
246,86,160,35.0,1.3,4202.29,-1735.49,340.32,83717.69,0.09,31.0,5.9,7.9,"NQ/MomThrust(10,2.5)/60min",2:1
105,35,70,33.3,0.81,2851.23,-1752.66,-218.03,-22893.0,0.04,13.0,4.2,7.9,"NQ/MomThrust(10,3.0)/60min",1.5:1
105,32,73,30.5,0.94,3785.58,-1759.37,-69.48,-7295.14,0.04,13.0,5.2,7.9,"NQ/MomThrust(10,3.0)/60min",2:1
4541,1900,2641,41.8,1.05,477.71,-326.83,9.8,44488.19,1.56,568.0,5.4,8.0,CL/Engulf/15min,1.5:1
4103,1491,2612,36.3,1.11,642.22,-331.01,22.66,92957.99,1.41,513.0,6.6,8.0,CL/Engulf/15min,2:1
831,360,471,43.3,1.1,472.4,-329.02,18.16,15094.54,0.28,104.0,5.2,8.0,CL/Engulf+RSI/15min,1.5:1
820,311,509,37.9,1.16,628.07,-330.21,33.24,27253.71,0.28,103.0,6.4,8.0,CL/Engulf+RSI/15min,2:1
2835,1149,1686,40.5,0.99,474.65,-325.99,-1.5,-4243.14,0.97,355.0,5.3,8.0,CL/Hammer/15min,1.5:1
2683,965,1718,36.0,1.1,637.72,-326.31,20.43,54806.41,0.92,336.0,6.3,8.0,CL/Hammer/15min,2:1
1322,518,804,39.2,0.95,472.12,-320.35,-9.84,-13003.7,0.45,166.0,5.1,8.0,CL/Hammer+RSI/15min,1.5:1
1295,452,843,34.9,1.07,635.4,-319.13,14.03,18173.36,0.45,163.0,5.9,8.0,CL/Hammer+RSI/15min,2:1
4324,1780,2544,41.2,1.04,491.06,-331.28,7.24,31323.89,1.48,541.0,5.5,8.0,CL/Inside/15min,1.5:1
3956,1399,2557,35.4,1.07,656.76,-335.2,15.6,61712.4,1.36,495.0,6.7,8.0,CL/Inside/15min,2:1
1253,499,754,39.8,0.94,475.37,-334.3,-11.85,-14852.01,0.43,157.0,5.2,8.0,CL/Inside+RSI/15min,1.5:1
1228,430,798,35.0,1.0,624.15,-336.24,0.06,67.63,0.42,154.0,6.2,8.0,CL/Inside+RSI/15min,2:1
2387,1035,1352,43.4,1.12,679.03,-463.08,32.14,76709.44,0.82,299.0,4.6,8.0,CL/Engulf/30min,1.5:1
2194,828,1366,37.7,1.19,918.07,-466.09,56.29,123489.74,0.75,274.0,5.6,8.0,CL/Engulf/30min,2:1
451,219,232,48.6,1.4,696.45,-471.17,95.81,43211.47,0.16,57.0,5.1,8.0,CL/Engulf+RSI/30min,1.5:1
446,184,262,41.3,1.42,944.55,-467.69,114.94,51261.26,0.15,56.0,6.3,8.0,CL/Engulf+RSI/30min,2:1
1478,589,889,39.9,0.97,692.74,-473.94,-9.01,-13314.87,0.51,185.0,4.5,8.0,CL/Hammer/30min,1.5:1
1403,486,917,34.6,1.05,937.84,-474.39,14.81,20778.7,0.48,176.0,5.5,8.0,CL/Hammer/30min,2:1
640,264,376,41.2,1.01,709.82,-491.39,4.11,2630.64,0.22,80.0,4.6,8.0,CL/Hammer+RSI/30min,1.5:1
627,220,407,35.1,1.05,955.35,-490.95,16.52,10360.44,0.22,78.0,5.7,8.0,CL/Hammer+RSI/30min,2:1
2531,1071,1460,42.3,1.1,701.26,-465.94,27.96,70779.19,0.87,317.0,4.7,8.0,CL/Inside/30min,1.5:1
2307,863,1444,37.4,1.22,957.16,-467.89,65.19,150391.01,0.79,289.0,5.7,8.0,CL/Inside/30min,2:1
783,332,451,42.4,1.02,683.78,-494.64,5.02,3932.13,0.27,98.0,4.7,8.0,CL/Inside+RSI/30min,1.5:1
766,285,481,37.2,1.09,909.63,-495.07,27.57,21117.11,0.26,96.0,5.8,8.0,CL/Inside+RSI/30min,2:1
1336,584,752,43.7,1.19,998.05,-651.37,69.64,93032.61,0.46,167.0,4.3,8.0,CL/Engulf/60min,1.5:1
1224,458,766,37.4,1.24,1361.26,-655.78,98.96,121130.31,0.42,153.0,5.3,8.0,CL/Engulf/60min,2:1
287,124,163,43.2,1.19,1017.99,-649.23,71.1,20405.16,0.1,36.0,4.3,8.0,CL/Engulf+RSI/60min,1.5:1
287,108,179,37.6,1.26,1361.06,-651.26,105.99,30419.44,0.1,36.0,5.1,8.0,CL/Engulf+RSI/60min,2:1
842,329,513,39.1,0.96,983.46,-657.45,-16.28,-13711.77,0.29,106.0,4.3,8.0,CL/Hammer/60min,1.5:1
803,275,528,34.2,1.02,1305.4,-664.16,10.35,8310.84,0.28,101.0,5.2,8.0,CL/Hammer/60min,2:1
389,150,239,38.6,0.89,981.15,-689.63,-45.37,-17647.97,0.13,49.0,4.4,8.0,CL/Hammer+RSI/60min,1.5:1
383,125,258,32.6,0.9,1289.24,-693.79,-46.59,-17842.16,0.13,48.0,5.3,8.0,CL/Hammer+RSI/60min,2:1
1481,619,862,41.8,1.05,996.59,-679.16,21.24,31457.04,0.51,185.0,3.9,8.0,CL/Inside/60min,1.5:1
1349,482,867,35.7,1.09,1343.42,-686.09,39.06,52688.53,0.46,169.0,4.9,8.0,CL/Inside/60min,2:1
432,178,254,41.2,1.0,1013.39,-713.14,-1.74,-753.27,0.15,54.0,3.9,8.0,CL/Inside+RSI/60min,1.5:1
421,147,274,34.9,1.02,1361.27,-714.16,10.52,4427.33,0.14,53.0,4.8,8.0,CL/Inside+RSI/60min,2:1
4672,1849,2823,39.6,0.97,464.6,-312.83,-5.15,-24077.99,1.6,584.0,4.4,8.0,CL/RSI(2)+BB(1.5)/15min,1.5:1
4432,1543,2889,34.8,1.04,613.76,-316.38,7.45,33019.23,1.52,554.0,5.4,8.0,CL/RSI(2)+BB(1.5)/15min,2:1
3111,1253,1858,40.3,0.98,450.04,-308.29,-2.86,-8895.6,1.07,389.0,3.9,8.0,CL/RSI(2)+BB(2.0)/15min,1.5:1
3019,1060,1959,35.1,1.04,596.61,-309.99,8.33,25145.1,1.03,378.0,4.8,8.0,CL/RSI(2)+BB(2.0)/15min,2:1
1644,654,990,39.8,0.98,450.82,-304.64,-4.11,-6758.11,0.56,206.0,3.5,8.0,CL/RSI(2)+BB(2.5)/15min,1.5:1
1624,561,1063,34.5,1.04,600.08,-305.67,7.22,11718.89,0.56,203.0,4.4,8.0,CL/RSI(2)+BB(2.5)/15min,2:1
4847,1901,2946,39.2,0.95,462.66,-313.49,-9.08,-44028.7,1.66,606.0,4.4,8.0,CL/RSI(2)+BB(1.5)/15min,1.5:1
4575,1573,3002,34.4,1.02,613.64,-316.64,3.21,14695.36,1.57,572.0,5.4,8.0,CL/RSI(2)+BB(1.5)/15min,2:1
3168,1274,1894,40.2,0.98,450.73,-308.75,-3.33,-10544.59,1.09,396.0,3.8,8.0,CL/RSI(2)+BB(2.0)/15min,1.5:1
3069,1074,1995,35.0,1.04,597.38,-310.34,7.32,22455.81,1.05,384.0,4.8,8.0,CL/RSI(2)+BB(2.0)/15min,2:1
1646,654,992,39.7,0.98,451.42,-304.61,-4.22,-6943.39,0.56,206.0,3.5,8.0,CL/RSI(2)+BB(2.5)/15min,1.5:1
1626,561,1065,34.5,1.04,601.02,-305.62,7.19,11691.11,0.56,203.0,4.4,8.0,CL/RSI(2)+BB(2.5)/15min,2:1
5000,1962,3038,39.2,0.95,461.49,-313.7,-9.51,-47566.07,1.71,625.0,4.4,8.0,CL/RSI(2)+BB(1.5)/15min,1.5:1
4712,1615,3097,34.3,1.01,611.12,-316.08,1.71,8052.66,1.61,589.0,5.4,8.0,CL/RSI(2)+BB(1.5)/15min,2:1
3199,1285,1914,40.2,0.98,450.9,-308.77,-3.62,-11573.97,1.1,400.0,3.9,8.0,CL/RSI(2)+BB(2.0)/15min,1.5:1
3104,1086,2018,35.0,1.04,597.34,-310.06,7.42,23022.31,1.06,388.0,4.8,8.0,CL/RSI(2)+BB(2.0)/15min,2:1
1648,655,993,39.7,0.98,451.68,-304.47,-3.94,-6491.16,0.56,206.0,3.5,8.0,CL/RSI(2)+BB(2.5)/15min,1.5:1
1627,562,1065,34.5,1.04,601.42,-305.49,7.78,12654.73,0.56,204.0,4.4,8.0,CL/RSI(2)+BB(2.5)/15min,2:1
4460,1773,2687,39.8,0.98,464.35,-314.1,-4.64,-20693.86,1.53,558.0,4.4,8.0,CL/RSI(3)+BB(1.5)/15min,1.5:1
4260,1456,2804,34.2,1.02,619.12,-316.32,3.4,14467.57,1.46,533.0,5.4,8.0,CL/RSI(3)+BB(1.5)/15min,2:1
3051,1227,1824,40.2,0.98,450.25,-308.16,-3.15,-9624.6,1.05,382.0,3.8,8.0,CL/RSI(3)+BB(2.0)/15min,1.5:1
2965,1034,1931,34.9,1.04,599.69,-309.33,7.68,22772.79,1.02,371.0,4.8,8.0,CL/RSI(3)+BB(2.0)/15min,2:1
1634,648,986,39.7,0.97,451.35,-304.94,-5.02,-8198.54,0.56,204.0,3.5,8.0,CL/RSI(3)+BB(2.5)/15min,1.5:1
1617,557,1060,34.4,1.03,600.86,-305.82,6.5,10510.73,0.55,202.0,4.4,8.0,CL/RSI(3)+BB(2.5)/15min,2:1
4821,1903,2918,39.5,0.97,464.56,-312.41,-5.72,-27565.17,1.65,603.0,4.4,8.0,CL/RSI(3)+BB(1.5)/15min,1.5:1
4574,1564,3010,34.2,1.01,614.08,-315.37,2.44,11138.89,1.57,572.0,5.4,8.0,CL/RSI(3)+BB(1.5)/15min,2:1
3168,1273,1895,40.2,0.99,452.0,-307.81,-2.5,-7904.94,1.09,396.0,3.9,8.0,CL/RSI(3)+BB(2.0)/15min,1.5:1
3071,1070,2001,34.8,1.03,598.67,-309.52,6.91,21223.76,1.05,384.0,4.8,8.0,CL/RSI(3)+BB(2.0)/15min,2:1
1644,653,991,39.7,0.98,450.95,-304.69,-4.55,-7480.97,0.56,206.0,3.5,8.0,CL/RSI(3)+BB(2.5)/15min,1.5:1
1625,560,1065,34.5,1.03,600.34,-305.62,6.59,10707.5,0.56,203.0,4.4,8.0,CL/RSI(3)+BB(2.5)/15min,2:1
5059,2003,3056,39.6,0.96,462.2,-314.39,-6.92,-34996.4,1.73,633.0,4.4,8.0,CL/RSI(3)+BB(1.5)/15min,1.5:1
4774,1653,3121,34.6,1.02,610.78,-316.98,4.26,20315.31,1.64,597.0,5.4,8.0,CL/RSI(3)+BB(1.5)/15min,2:1
3215,1289,1926,40.1,0.97,449.83,-308.79,-4.63,-14893.64,1.1,402.0,3.9,8.0,CL/RSI(3)+BB(2.0)/15min,1.5:1
3119,1089,2030,34.9,1.03,596.27,-310.13,6.34,19777.96,1.07,390.0,4.8,8.0,CL/RSI(3)+BB(2.0)/15min,2:1
1648,655,993,39.7,0.98,451.68,-304.47,-3.94,-6491.16,0.56,206.0,3.5,8.0,CL/RSI(3)+BB(2.5)/15min,1.5:1
1627,562,1065,34.5,1.04,601.42,-305.49,7.78,12654.73,0.56,204.0,4.4,8.0,CL/RSI(3)+BB(2.5)/15min,2:1
3587,1425,2162,39.7,0.98,469.74,-315.53,-3.57,-12805.2,1.23,449.0,4.2,8.0,CL/RSI(5)+BB(1.5)/15min,1.5:1
3494,1216,2278,34.8,1.04,619.89,-317.55,8.7,30406.89,1.2,437.0,5.2,8.0,CL/RSI(5)+BB(1.5)/15min,2:1
2646,1051,1595,39.7,0.96,452.91,-309.63,-6.75,-17855.53,0.91,331.0,3.8,8.0,CL/RSI(5)+BB(2.0)/15min,1.5:1
2602,920,1682,35.4,1.05,596.5,-311.66,9.44,24570.09,0.89,326.0,4.7,8.0,CL/RSI(5)+BB(2.0)/15min,2:1
1519,597,922,39.3,0.94,445.6,-307.03,-11.23,-17058.83,0.52,190.0,3.4,8.0,CL/RSI(5)+BB(2.5)/15min,1.5:1
1509,516,993,34.2,1.01,597.93,-306.35,2.87,4328.96,0.52,189.0,4.2,8.0,CL/RSI(5)+BB(2.5)/15min,2:1
4398,1743,2655,39.6,0.97,466.58,-314.85,-5.16,-22686.51,1.51,550.0,4.3,8.0,CL/RSI(5)+BB(1.5)/15min,1.5:1
4207,1426,2781,33.9,1.0,618.25,-317.03,-0.01,-50.41,1.44,526.0,5.4,8.0,CL/RSI(5)+BB(1.5)/15min,2:1
3016,1210,1806,40.1,0.99,453.33,-306.44,-1.62,-4897.53,1.03,377.0,3.8,8.0,CL/RSI(5)+BB(2.0)/15min,1.5:1
2931,1020,1911,34.8,1.04,598.32,-308.48,7.09,20779.9,1.0,367.0,4.8,8.0,CL/RSI(5)+BB(2.0)/15min,2:1
1618,639,979,39.5,0.97,452.1,-304.3,-5.57,-9017.8,0.55,202.0,3.5,8.0,CL/RSI(5)+BB(2.5)/15min,1.5:1
1601,549,1052,34.3,1.03,602.99,-304.95,6.39,10237.9,0.55,200.0,4.4,8.0,CL/RSI(5)+BB(2.5)/15min,2:1
4954,1972,2982,39.8,0.98,463.85,-313.01,-3.77,-18682.69,1.7,620.0,4.4,8.0,CL/RSI(5)+BB(1.5)/15min,1.5:1
4693,1610,3083,34.3,1.02,616.73,-315.58,4.26,19997.56,1.61,587.0,5.4,8.0,CL/RSI(5)+BB(1.5)/15min,2:1
3192,1283,1909,40.2,0.98,449.96,-308.32,-3.53,-11283.2,1.09,399.0,3.8,8.0,CL/RSI(5)+BB(2.0)/15min,1.5:1
3091,1075,2016,34.8,1.03,597.24,-309.72,5.71,17644.61,1.06,387.0,4.8,8.0,CL/RSI(5)+BB(2.0)/15min,2:1
1645,653,992,39.7,0.98,451.41,-304.55,-4.46,-7344.86,0.56,206.0,3.5,8.0,CL/RSI(5)+BB(2.5)/15min,1.5:1
1625,560,1065,34.5,1.03,601.06,-305.49,6.92,11248.93,0.56,203.0,4.4,8.0,CL/RSI(5)+BB(2.5)/15min,2:1
4518,1804,2714,39.9,0.98,482.77,-327.41,-3.91,-17659.59,1.55,565.0,4.7,8.0,CL/RSI(2)+Kelt(1.5)/15min,1.5:1
4275,1486,2789,34.8,1.04,641.23,-329.07,8.21,35102.5,1.47,535.0,5.8,8.0,CL/RSI(2)+Kelt(1.5)/15min,2:1
3430,1373,2057,40.0,0.98,487.59,-333.49,-4.82,-16535.86,1.18,429.0,4.6,8.0,CL/RSI(2)+Kelt(2.0)/15min,1.5:1
3322,1159,2163,34.9,1.04,648.41,-334.15,8.65,28745.23,1.14,416.0,5.6,8.0,CL/RSI(2)+Kelt(2.0)/15min,2:1
2435,964,1471,39.6,0.98,508.87,-340.79,-4.42,-10754.93,0.83,305.0,4.6,8.0,CL/RSI(2)+Kelt(2.5)/15min,1.5:1
2374,805,1569,33.9,1.01,668.75,-341.38,1.14,2715.31,0.81,297.0,5.7,8.0,CL/RSI(2)+Kelt(2.5)/15min,2:1
4696,1869,2827,39.8,0.97,484.13,-328.57,-5.12,-24024.46,1.61,587.0,4.7,8.0,CL/RSI(2)+Kelt(1.5)/15min,1.5:1
4429,1529,2900,34.5,1.02,641.95,-330.66,5.11,22626.96,1.52,554.0,5.9,8.0,CL/RSI(2)+Kelt(1.5)/15min,2:1
3529,1409,2120,39.9,0.98,489.26,-333.37,-4.92,-17374.83,1.21,441.0,4.6,8.0,CL/RSI(2)+Kelt(2.0)/15min,1.5:1
3414,1194,2220,35.0,1.04,649.44,-334.59,9.56,32644.17,1.17,427.0,5.7,8.0,CL/RSI(2)+Kelt(2.0)/15min,2:1
2493,994,1499,39.9,0.99,509.18,-340.25,-1.57,-3916.37,0.85,312.0,4.7,8.0,CL/RSI(2)+Kelt(2.5)/15min,1.5:1
2428,834,1594,34.3,1.02,668.46,-341.41,5.47,13282.63,0.83,304.0,5.8,8.0,CL/RSI(2)+Kelt(2.5)/15min,2:1
4839,1927,2912,39.8,0.97,482.66,-328.92,-5.73,-27721.9,1.66,605.0,4.8,8.0,CL/RSI(2)+Kelt(1.5)/15min,1.5:1
4553,1576,2977,34.6,1.02,639.38,-331.44,4.6,20963.7,1.56,570.0,5.9,8.0,CL/RSI(2)+Kelt(1.5)/15min,2:1
3628,1453,2175,40.0,0.98,490.3,-333.29,-3.44,-12487.73,1.24,454.0,4.6,8.0,CL/RSI(2)+Kelt(2.0)/15min,1.5:1
3497,1223,2274,35.0,1.05,649.59,-334.2,9.86,34464.87,1.2,437.0,5.7,8.0,CL/RSI(2)+Kelt(2.0)/15min,2:1
2556,1022,1534,40.0,1.0,510.08,-340.48,-0.39,-995.1,0.88,320.0,4.7,8.0,CL/RSI(2)+Kelt(2.5)/15min,1.5:1
2484,859,1625,34.6,1.03,668.83,-341.87,7.64,18987.89,0.85,311.0,5.7,8.0,CL/RSI(2)+Kelt(2.5)/15min,2:1
4333,1716,2617,39.6,0.96,479.07,-327.0,-7.77,-33677.16,1.48,542.0,4.6,8.0,CL/RSI(3)+Kelt(1.5)/15min,1.5:1
4141,1407,2734,34.0,1.01,639.58,-327.51,1.08,4488.9,1.42,518.0,5.7,8.0,CL/RSI(3)+Kelt(1.5)/15min,2:1
3382,1348,2034,39.9,0.96,484.11,-333.25,-7.46,-25239.7,1.16,423.0,4.5,8.0,CL/RSI(3)+Kelt(2.0)/15min,1.5:1
3289,1141,2148,34.7,1.03,644.99,-333.49,5.96,19603.1,1.13,411.0,5.6,8.0,CL/RSI(3)+Kelt(2.0)/15min,2:1
2443,969,1474,39.7,0.98,505.25,-340.63,-5.12,-12501.73,0.84,306.0,4.6,8.0,CL/RSI(3)+Kelt(2.5)/15min,1.5:1
2392,817,1575,34.2,1.01,665.42,-341.38,2.5,5976.8,0.82,299.0,5.7,8.0,CL/RSI(3)+Kelt(2.5)/15min,2:1
4644,1834,2810,39.5,0.96,480.56,-326.95,-8.05,-37376.33,1.59,581.0,4.6,8.0,CL/RSI(3)+Kelt(1.5)/15min,1.5:1
4407,1509,2898,34.2,1.02,640.85,-328.13,3.66,16126.73,1.51,551.0,5.8,8.0,CL/RSI(3)+Kelt(1.5)/15min,2:1
3566,1419,2147,39.8,0.97,486.63,-332.84,-6.75,-24083.6,1.22,446.0,4.5,8.0,CL/RSI(3)+Kelt(2.0)/15min,1.5:1
3454,1203,2251,34.8,1.04,647.04,-332.84,8.45,29173.03,1.18,432.0,5.6,8.0,CL/RSI(3)+Kelt(2.0)/15min,2:1
2540,1014,1526,39.9,0.99,508.63,-339.76,-1.07,-2727.57,0.87,318.0,4.6,8.0,CL/RSI(3)+Kelt(2.5)/15min,1.5:1
2480,858,1622,34.6,1.04,669.06,-340.52,8.76,21730.57,0.85,310.0,5.7,8.0,CL/RSI(3)+Kelt(2.5)/15min,2:1
4872,1955,2917,40.1,0.98,479.04,-328.71,-4.58,-22323.7,1.67,609.0,4.7,8.0,CL/RSI(3)+Kelt(1.5)/15min,1.5:1
4586,1600,2986,34.9,1.03,635.48,-330.94,6.23,28587.97,1.57,574.0,5.9,8.0,CL/RSI(3)+Kelt(1.5)/15min,2:1
3677,1475,2202,40.1,0.98,486.87,-332.98,-4.1,-15083.84,1.26,460.0,4.6,8.0,CL/RSI(3)+Kelt(2.0)/15min,1.5:1
3551,1243,2308,35.0,1.04,645.73,-334.02,8.93,31725.04,1.22,444.0,5.7,8.0,CL/RSI(3)+Kelt(2.0)/15min,2:1
2602,1053,1549,40.5,1.01,507.41,-340.75,2.49,6473.66,0.89,326.0,4.7,8.0,CL/RSI(3)+Kelt(2.5)/15min,1.5:1
2532,887,1645,35.0,1.05,665.54,-341.89,11.03,27933.51,0.87,317.0,5.8,8.0,CL/RSI(3)+Kelt(2.5)/15min,2:1
3325,1337,1988,40.2,0.99,483.84,-328.76,-2.01,-6673.57,1.14,416.0,4.2,8.0,"CL/MomThrust(3,1.5)/15min",1.5:1
3156,1080,2076,34.2,1.02,644.59,-328.1,4.76,15036.69,1.08,395.0,5.3,8.0,"CL/MomThrust(3,1.5)/15min",2:1
2030,784,1246,38.6,0.92,489.39,-334.7,-16.43,-33359.43,0.7,254.0,3.9,8.0,"CL/MomThrust(3,2.0)/15min",1.5:1
1982,648,1334,32.7,0.94,645.57,-333.48,-13.39,-26536.49,0.68,248.0,5.0,8.0,"CL/MomThrust(3,2.0)/15min",2:1
1272,507,765,39.9,0.99,502.07,-337.06,-2.59,-3298.34,0.44,159.0,3.8,8.0,"CL/MomThrust(3,2.5)/15min",1.5:1
1258,429,829,34.1,1.05,677.67,-332.99,11.66,14673.2,0.43,158.0,4.9,8.0,"CL/MomThrust(3,2.5)/15min",2:1
840,328,512,39.0,0.99,536.3,-347.75,-2.55,-2141.14,0.29,105.0,3.8,8.0,"CL/MomThrust(3,3.0)/15min",1.5:1
831,277,554,33.3,1.05,724.38,-343.64,12.37,10275.61,0.29,104.0,4.9,8.0,"CL/MomThrust(3,3.0)/15min",2:1
3346,1337,2009,40.0,1.02,503.94,-328.96,3.85,12880.54,1.15,419.0,4.5,8.0,"CL/MomThrust(5,1.5)/15min",1.5:1
3194,1090,2104,34.1,1.06,672.55,-329.41,12.52,39991.89,1.1,400.0,5.6,8.0,"CL/MomThrust(5,1.5)/15min",2:1
1998,808,1190,40.4,1.04,509.82,-333.49,7.55,15079.56,0.69,250.0,4.4,8.0,"CL/MomThrust(5,2.0)/15min",1.5:1
1944,669,1275,34.4,1.06,674.45,-335.32,12.18,23679.03,0.67,244.0,5.7,8.0,"CL/MomThrust(5,2.0)/15min",2:1
1181,465,716,39.4,0.99,528.86,-347.95,-2.72,-3211.89,0.41,148.0,4.4,8.0,"CL/MomThrust(5,2.5)/15min",1.5:1
1152,390,762,33.9,1.03,700.89,-347.45,7.45,8587.23,0.4,144.0,5.5,8.0,"CL/MomThrust(5,2.5)/15min",2:1
669,248,421,37.1,0.93,576.85,-364.72,-15.68,-10488.83,0.23,84.0,4.2,8.0,"CL/MomThrust(5,3.0)/15min",1.5:1
657,218,439,33.2,1.06,771.12,-360.84,14.76,9695.3,0.23,82.0,5.3,8.0,"CL/MomThrust(5,3.0)/15min",2:1
